Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,season
F2,2021-03-02,Chambly,Troyes,0.0,3.0,A,2021
F2,2021-03-02,Guingamp,Clermont,0.0,5.0,A,2021
F2,2021-03-02,Le Havre,Grenoble,0.0,2.0,A,2021
F2,2021-03-02,Nancy,Caen,1.0,0.0,H,2021
F2,2021-03-02,Niort,Sochaux,1.0,3.0,A,2021
F2,2021-03-02,Paris FC,Dunkerque,1.0,0.0,H,2021
F2,2021-03-02,Pau FC,Chateauroux,1.0,0.0,H,2021
F2,2021-03-02,Valenciennes,Toulouse,1.0,0.0,H,2021
F2,2021-03-13,Auxerre,Paris FC,0.0,0.0,D,2021
F2,2021-03-13,Ajaccio,Guingamp,0.0,2.0,A,2021
F2,2021-03-13,Dunkerque,Niort,2.0,0.0,H,2021
F2,2021-03-13,Grenoble,Pau FC,1.0,1.0,D,2021
F2,2021-03-13,Rodez,Valenciennes,3.0,0.0,H,2021
F2,2021-03-13,Sochaux,Chateauroux,0.0,0.0,D,2021
F2,2021-03-13,Toulouse,Chambly,4.0,0.0,H,2021
F2,2021-03-13,Troyes,Nancy,1.0,5.0,A,2021
F2,2021-03-15,Caen,Le Havre,0.0,2.0,A,2021
F2,2021-03-19,Chambly,Ajaccio,2.0,1.0,H,2021
F2,2021-03-20,Amiens,Troyes,3.0,1.0,H,2021
F2,2021-03-20,Chateauroux,Caen,2.0,2.0,D,2021
F2,2021-03-20,Guingamp,Rodez,1.0,1.0,D,2021
F2,2021-03-20,Le Havre,Sochaux,0.0,2.0,A,2021
F2,2021-03-20,Nancy,Clermont,1.0,0.0,H,2021
F2,2021-03-20,Niort,Toulouse,1.0,0.0,H,2021
F2,2021-03-20,Paris FC,Grenoble,2.0,0.0,H,2021
F2,2021-03-20,Pau FC,Dunkerque,3.0,1.0,H,2021
F2,2021-03-20,Valenciennes,Auxerre,2.0,2.0,D,2021
F2,2021-04-03,Toulouse,Nancy,4.0,1.0,H,2021
F2,2021-04-03,Ajaccio,Valenciennes,3.0,0.0,H,2021
F2,2021-04-03,Caen,Pau FC,1.0,1.0,D,2021
F2,2021-04-03,Clermont,Niort,0.0,0.0,D,2021
F2,2021-04-03,Grenoble,Chateauroux,2.0,2.0,D,2021
F2,2021-04-03,Rodez,Chambly,2.0,2.0,D,2021
F2,2021-04-03,Sochaux,Paris FC,1.0,2.0,A,2021
F2,2021-04-03,Troyes,Guingamp,1.0,0.0,H,2021
F2,2021-04-05,Auxerre,Le Havre,1.0,1.0,D,2021
F2,2021-04-10,Paris FC,Troyes,1.0,1.0,D,2021
F2,2021-04-10,Chateauroux,Dunkerque,1.0,2.0,A,2021
F2,2021-04-10,Grenoble,Caen,3.0,1.0,H,2021
F2,2021-04-10,Le Havre,Ajaccio,1.0,1.0,D,2021
F2,2021-04-10,Nancy,Sochaux,0.0,0.0,D,2021
F2,2021-04-10,Niort,Auxerre,0.0,4.0,A,2021
F2,2021-04-10,Pau FC,Clermont,2.0,1.0,H,2021
F2,2021-04-10,Valenciennes,Chambly,2.0,1.0,H,2021
F2,2021-04-11,Amiens,Rodez,1.0,0.0,H,2021
F2,2021-04-12,Guingamp,Toulouse,1.0,1.0,D,2021
F2,2021-04-14,Clermont,Amiens,3.0,0.0,H,2021
F2,2021-04-17,Clermont,Le Havre,1.0,1.0,D,2021
F2,2021-04-17,Troyes,Caen,1.0,0.0,H,2021
F2,2021-04-17,Ajaccio,Niort,3.0,0.0,H,2021
F2,2021-04-17,Auxerre,Nancy,3.0,2.0,H,2021
F2,2021-04-17,Chambly,Amiens,2.0,0.0,H,2021
F2,2021-04-17,Dunkerque,Grenoble,1.0,1.0,D,2021
F2,2021-04-17,Rodez,Paris FC,2.0,2.0,D,2021
F2,2021-04-17,Sochaux,Pau FC,1.0,1.0,D,2021
F2,2021-04-17,Toulouse,Chateauroux,1.0,0.0,H,2021
F2,2021-04-17,Valenciennes,Guingamp,0.0,1.0,A,2021
F2,2021-04-20,Amiens,Valenciennes,3.0,1.0,H,2021
F2,2021-04-20,Caen,Dunkerque,1.0,1.0,D,2021
F2,2021-04-20,Chateauroux,Rodez,1.0,1.0,D,2021
F2,2021-04-20,Grenoble,Sochaux,2.0,0.0,H,2021
F2,2021-04-20,Guingamp,Chambly,1.0,0.0,H,2021
F2,2021-04-20,Nancy,Ajaccio,2.0,0.0,H,2021
F2,2021-04-20,Niort,Troyes,0.0,3.0,A,2021
F2,2021-04-20,Paris FC,Clermont,0.0,1.0,A,2021
F2,2021-04-20,Pau FC,Auxerre,3.0,0.0,H,2021
F2,2021-04-24,Troyes,Grenoble,3.0,1.0,H,2021
F2,2021-04-24,Ajaccio,Amiens,2.0,2.0,D,2021
F2,2021-04-24,Auxerre,Dunkerque,2.0,1.0,H,2021
F2,2021-04-24,Chambly,Nancy,1.0,1.0,D,2021
F2,2021-04-24,Guingamp,Paris FC,0.0,0.0,D,2021
F2,2021-04-24,Rodez,Le Havre,1.0,1.0,D,2021
F2,2021-04-24,Sochaux,Caen,1.0,0.0,H,2021
F2,2021-04-24,Valenciennes,Niort,1.0,1.0,D,2021
F2,2021-04-26,Clermont,Chateauroux,2.0,1.0,H,2021
F2,2021-04-28,Dunkerque,Amiens,1.0,1.0,D,2021
F2,2021-05-01,Paris FC,Toulouse,3.0,1.0,H,2021
F2,2021-05-01,Amiens,Guingamp,0.0,3.0,A,2021
F2,2021-05-01,Caen,Auxerre,0.0,0.0,D,2021
F2,2021-05-01,Chateauroux,Troyes,1.0,2.0,A,2021
F2,2021-05-01,Dunkerque,Sochaux,1.0,0.0,H,2021
F2,2021-05-01,Le Havre,Chambly,2.0,4.0,A,2021
F2,2021-05-01,Nancy,Valenciennes,1.0,3.0,A,2021
F2,2021-05-01,Niort,Rodez,1.0,1.0,D,2021
F2,2021-05-01,Pau FC,Ajaccio,0.0,0.0,D,2021
F2,2021-05-03,Grenoble,Clermont,1.0,2.0,A,2021
F2,2021-05-04,Le Havre,Toulouse,0.0,1.0,A,2021
F2,2021-05-08,Ajaccio,Paris FC,1.0,1.0,D,2021
F2,2021-05-08,Amiens,Niort,0.0,0.0,D,2021
F2,2021-05-08,Auxerre,Grenoble,1.0,1.0,D,2021
F2,2021-05-08,Chambly,Pau FC,1.0,0.0,H,2021
F2,2021-05-08,Clermont,Sochaux,3.0,1.0,H,2021
F2,2021-05-08,Guingamp,Chateauroux,2.0,0.0,H,2021
F2,2021-05-08,Rodez,Nancy,1.0,1.0,D,2021
F2,2021-05-08,Toulouse,Caen,3.0,0.0,H,2021
F2,2021-05-08,Troyes,Dunkerque,2.0,0.0,H,2021
F2,2021-05-08,Valenciennes,Le Havre,3.0,5.0,A,2021
F2,2021-05-12,Toulouse,Pau FC,2.0,2.0,D,2021
F2,2021-05-15,Caen,Clermont,2.0,1.0,H,2021
F2,2021-05-15,Chateauroux,Ajaccio,0.0,0.0,D,2021
F2,2021-05-15,Dunkerque,Toulouse,3.0,3.0,D,2021
F2,2021-05-15,Grenoble,Rodez,1.0,0.0,H,2021
F2,2021-05-15,Le Havre,Troyes,3.0,2.0,H,2021
F2,2021-05-15,Nancy,Amiens,2.0,2.0,D,2021
F2,2021-05-15,Niort,Guingamp,0.0,2.0,A,2021
F2,2021-05-15,Paris FC,Chambly,3.0,0.0,H,2021
F2,2021-05-15,Pau FC,Valenciennes,4.0,3.0,H,2021
F2,2021-05-15,Sochaux,Auxerre,2.0,3.0,A,2021
G1,2020-09-11,Aris,Lamia,3.0,1.0,H,2021
G1,2020-09-11,PAOK,Larisa,1.0,0.0,H,2021
G1,2020-09-12,OFI Crete,Panetolikos,1.0,1.0,D,2021
G1,2020-09-13,Atromitos,Volos NFC,0.0,2.0,A,2021
G1,2020-09-13,Asteras Tripolis,Panathinaikos,1.0,0.0,H,2021
G1,2020-09-18,PAOK,Atromitos,1.0,1.0,D,2021
G1,2020-09-18,Olympiakos,Asteras Tripolis,3.0,0.0,H,2021
G1,2020-09-19,Panetolikos,AEK,0.0,2.0,A,2021
G1,2020-09-20,Lamia,OFI Crete,1.0,2.0,A,2021
G1,2020-09-20,Volos NFC,Aris,0.0,1.0,A,2021
G1,2020-09-26,Volos NFC,PAOK,0.0,0.0,D,2021
G1,2020-09-26,Olympiakos,Panetolikos,2.0,0.0,H,2021
G1,2020-09-27,Aris,Giannina,2.0,2.0,D,2021
G1,2020-09-27,OFI Crete,Atromitos,2.0,2.0,D,2021
G1,2020-09-27,AEK,Lamia,3.0,0.0,H,2021
G1,2020-09-28,Larisa,Panathinaikos,1.0,1.0,D,2021
G1,2020-10-03,Panetolikos,Asteras Tripolis,1.0,1.0,D,2021
G1,2020-10-04,Panathinaikos,Aris,0.0,1.0,A,2021
G1,2020-10-04,Apollon,Larisa,1.0,0.0,H,2021
G1,2020-10-04,PAOK,OFI Crete,3.0,0.0,H,2021
G1,2020-10-04,Giannina,Olympiakos,1.0,1.0,D,2021
G1,2020-10-04,Atromitos,AEK,1.0,0.0,H,2021
G1,2020-10-05,Lamia,Volos NFC,1.0,2.0,A,2021
G1,2020-10-17,Volos NFC,Giannina,2.0,1.0,H,2021
G1,2020-10-17,Aris,Apollon,1.0,0.0,H,2021
G1,2020-10-17,Olympiakos,Atromitos,4.0,0.0,H,2021
G1,2020-10-18,OFI Crete,Panathinaikos,2.0,2.0,D,2021
G1,2020-10-18,Larisa,Asteras Tripolis,1.0,3.0,A,2021
G1,2020-10-18,AEK,PAOK,1.0,1.0,D,2021
G1,2020-10-19,Lamia,Panetolikos,0.0,0.0,D,2021
G1,2020-10-21,Apollon,Giannina,1.0,2.0,A,2021
G1,2020-10-24,Panathinaikos,Volos NFC,1.0,1.0,D,2021
G1,2020-10-25,Asteras Tripolis,OFI Crete,1.0,0.0,H,2021
G1,2020-10-25,Giannina,AEK,0.0,1.0,A,2021
G1,2020-10-26,Atromitos,Panetolikos,2.0,0.0,H,2021
G1,2020-10-31,Olympiakos,Apollon,2.0,0.0,H,2021
G1,2020-10-31,Atromitos,Giannina,0.0,2.0,A,2021
G1,2020-10-31,Volos NFC,Larisa,1.0,1.0,D,2021
G1,2020-10-31,Lamia,Panathinaikos,0.0,2.0,A,2021
G1,2020-11-01,Aris,Asteras Tripolis,1.0,0.0,H,2021
G1,2020-11-01,Panetolikos,PAOK,1.0,3.0,A,2021
G1,2020-11-01,AEK,OFI Crete,2.0,1.0,H,2021
G1,2020-11-03,Panathinaikos,Apollon,1.0,0.0,H,2021
G1,2020-11-04,Giannina,Larisa,1.0,2.0,A,2021
G1,2020-11-07,Giannina,Panetolikos,0.0,0.0,D,2021
G1,2020-11-07,Panathinaikos,Atromitos,0.0,1.0,A,2021
G1,2020-11-08,OFI Crete,Olympiakos,0.0,2.0,A,2021
G1,2020-11-08,Apollon,PAOK,1.0,3.0,A,2021
G1,2020-11-21,Lamia,Asteras Tripolis,2.0,2.0,D,2021
G1,2020-11-21,Atromitos,Apollon,2.0,2.0,D,2021
G1,2020-11-21,Olympiakos,Panathinaikos,1.0,0.0,H,2021
G1,2020-11-22,AEK,Larisa,4.0,1.0,H,2021
G1,2020-11-22,Panetolikos,Aris,0.0,1.0,A,2021
G1,2020-11-22,PAOK,Giannina,2.0,1.0,H,2021
G1,2020-11-23,Volos NFC,OFI Crete,1.0,4.0,A,2021
G1,2020-11-25,Asteras Tripolis,Apollon,0.0,0.0,D,2021
G1,2020-11-28,Larisa,Atromitos,0.0,0.0,D,2021
G1,2020-11-28,Aris,Olympiakos,1.0,2.0,A,2021
G1,2020-11-29,Panathinaikos,Panetolikos,2.0,1.0,H,2021
G1,2020-11-29,OFI Crete,Giannina,2.0,1.0,H,2021
G1,2020-11-29,Lamia,PAOK,0.0,2.0,A,2021
G1,2020-11-29,Asteras Tripolis,AEK,1.0,2.0,A,2021
G1,2020-11-30,Apollon,Volos NFC,3.0,3.0,D,2021
G1,2020-12-02,Larisa,Aris,0.0,3.0,A,2021
G1,2020-12-05,Atromitos,Aris,2.0,2.0,D,2021
G1,2020-12-05,Olympiakos,Volos NFC,4.0,1.0,H,2021
G1,2020-12-06,OFI Crete,Apollon,0.0,2.0,A,2021
G1,2020-12-06,Giannina,Lamia,2.0,0.0,H,2021
G1,2020-12-06,PAOK,Asteras Tripolis,2.0,0.0,H,2021
G1,2020-12-06,AEK,Panathinaikos,1.0,2.0,A,2021
G1,2020-12-07,Panetolikos,Larisa,2.0,1.0,H,2021
G1,2020-12-09,Asteras Tripolis,Volos NFC,1.0,1.0,D,2021
G1,2020-12-12,Larisa,OFI Crete,0.0,1.0,A,2021
G1,2020-12-12,Panathinaikos,Giannina,2.0,0.0,H,2021
G1,2020-12-13,Lamia,Olympiakos,0.0,6.0,A,2021
G1,2020-12-13,Apollon,AEK,3.0,4.0,A,2021
G1,2020-12-13,Volos NFC,Panetolikos,0.0,0.0,D,2021
G1,2020-12-13,Aris,PAOK,1.0,0.0,H,2021
G1,2020-12-14,Asteras Tripolis,Atromitos,2.0,0.0,H,2021
G1,2020-12-16,AEK,Olympiakos,1.0,1.0,D,2021
G1,2020-12-19,Panetolikos,Apollon,0.0,1.0,A,2021
G1,2020-12-19,OFI Crete,Aris,0.0,3.0,A,2021
G1,2020-12-20,Olympiakos,Larisa,5.0,1.0,H,2021
G1,2020-12-20,PAOK,Panathinaikos,2.0,1.0,H,2021
G1,2020-12-21,Giannina,Asteras Tripolis,2.0,2.0,D,2021
G1,2020-12-21,AEK,Volos NFC,2.0,2.0,D,2021
G1,2021-01-03,Panathinaikos,Asteras Tripolis,0.0,0.0,D,2021
G1,2021-01-03,Panetolikos,OFI Crete,2.0,1.0,H,2021
G1,2021-01-03,Giannina,Apollon,1.0,3.0,A,2021
G1,2021-01-03,Larisa,PAOK,1.0,1.0,D,2021
G1,2021-01-03,Olympiakos,AEK,3.0,0.0,H,2021
G1,2021-01-04,Volos NFC,Atromitos,1.0,0.0,H,2021
G1,2021-01-04,Lamia,Aris,2.0,0.0,H,2021
G1,2021-01-06,Apollon,Panathinaikos,0.0,1.0,A,2021
G1,2021-01-06,AEK,Panetolikos,1.0,0.0,H,2021
G1,2021-01-06,Larisa,Giannina,0.0,0.0,D,2021
G1,2021-01-06,Asteras Tripolis,Olympiakos,0.0,4.0,A,2021
G1,2021-01-07,Aris,Volos NFC,2.0,0.0,H,2021
G1,2021-01-07,OFI Crete,Lamia,2.0,0.0,H,2021
G1,2021-01-07,Atromitos,PAOK,3.0,2.0,H,2021
G1,2021-01-09,Panetolikos,Olympiakos,1.0,2.0,A,2021
G1,2021-01-10,PAOK,Volos NFC,3.0,1.0,H,2021
G1,2021-01-10,Apollon,Asteras Tripolis,0.0,1.0,A,2021
G1,2021-01-10,Atromitos,OFI Crete,0.0,0.0,D,2021
G1,2021-01-10,Panathinaikos,Larisa,2.0,0.0,H,2021
G1,2021-01-11,Giannina,Aris,0.0,0.0,D,2021
G1,2021-01-11,Lamia,AEK,0.0,1.0,A,2021
G1,2021-01-13,PAOK,Olympiakos,1.0,1.0,D,2021
G1,2021-01-14,Aris,AEK,0.0,1.0,A,2021
G1,2021-01-14,Atromitos,Lamia,2.0,1.0,H,2021
G1,2021-01-16,Asteras Tripolis,Panetolikos,2.0,0.0,H,2021
G1,2021-01-16,Larisa,Apollon,0.0,1.0,A,2021
G1,2021-01-17,Olympiakos,Giannina,1.0,0.0,H,2021
G1,2021-01-17,OFI Crete,PAOK,0.0,3.0,A,2021
G1,2021-01-17,Volos NFC,Lamia,1.0,1.0,D,2021
G1,2021-01-17,Aris,Panathinaikos,0.0,1.0,A,2021
G1,2021-01-17,AEK,Atromitos,2.0,1.0,H,2021
G1,2021-01-23,Asteras Tripolis,Larisa,1.0,0.0,H,2021
G1,2021-01-23,Apollon,Aris,0.0,1.0,A,2021
G1,2021-01-23,Panathinaikos,OFI Crete,2.0,0.0,H,2021
G1,2021-01-24,Atromitos,Olympiakos,0.0,1.0,A,2021
G1,2021-01-24,Giannina,Volos NFC,0.0,1.0,A,2021
G1,2021-01-24,Panetolikos,Lamia,0.0,0.0,D,2021
G1,2021-01-24,PAOK,AEK,2.0,2.0,D,2021
G1,2021-01-26,OFI Crete,Asteras Tripolis,0.0,1.0,A,2021
G1,2021-01-26,Aris,Larisa,1.0,0.0,H,2021
G1,2021-01-27,Volos NFC,Panathinaikos,0.0,2.0,A,2021
G1,2021-01-27,AEK,Giannina,0.0,2.0,A,2021
G1,2021-01-27,Lamia,Apollon,1.0,0.0,H,2021
G1,2021-01-27,Olympiakos,PAOK,3.0,0.0,H,2021
G1,2021-01-28,Panetolikos,Atromitos,1.0,1.0,D,2021
G1,2021-01-30,Larisa,Volos NFC,0.0,0.0,D,2021
G1,2021-01-30,Asteras Tripolis,Aris,2.0,1.0,H,2021
G1,2021-01-30,Panathinaikos,Lamia,0.0,0.0,D,2021
G1,2021-01-31,OFI Crete,AEK,0.0,2.0,A,2021
G1,2021-01-31,Giannina,Atromitos,0.0,1.0,A,2021
G1,2021-01-31,PAOK,Panetolikos,5.0,0.0,H,2021
G1,2021-01-31,Apollon,Olympiakos,1.0,3.0,A,2021
G1,2021-02-06,Atromitos,Panathinaikos,2.0,3.0,A,2021
G1,2021-02-07,PAOK,Apollon,2.0,2.0,D,2021
G1,2021-02-07,Olympiakos,OFI Crete,3.0,0.0,H,2021
G1,2021-02-07,Volos NFC,Asteras Tripolis,0.0,1.0,A,2021
G1,2021-02-07,AEK,Aris,0.0,2.0,A,2021
G1,2021-02-08,Panetolikos,Giannina,1.0,2.0,A,2021
G1,2021-02-13,Asteras Tripolis,Lamia,0.0,0.0,D,2021
G1,2021-02-13,Apollon,Atromitos,2.0,1.0,H,2021
G1,2021-02-14,Aris,Panetolikos,0.0,0.0,D,2021
G1,2021-02-14,OFI Crete,Volos NFC,1.0,2.0,A,2021
G1,2021-02-14,Panathinaikos,Olympiakos,2.0,1.0,H,2021
G1,2021-02-15,Giannina,PAOK,0.0,2.0,A,2021
G1,2021-02-15,Larisa,AEK,2.0,4.0,A,2021
G1,2021-02-18,Apollon,Lamia,0.0,1.0,A,2021
G1,2021-02-20,Atromitos,Larisa,1.0,1.0,D,2021
G1,2021-02-20,AEK,Asteras Tripolis,2.0,2.0,D,2021
G1,2021-02-21,PAOK,Lamia,4.0,0.0,H,2021
G1,2021-02-21,Volos NFC,Apollon,2.0,0.0,H,2021
G1,2021-02-21,Giannina,OFI Crete,1.0,0.0,H,2021
G1,2021-02-21,Olympiakos,Aris,1.0,1.0,D,2021
G1,2021-02-22,Panetolikos,Panathinaikos,1.0,0.0,H,2021
G1,2021-02-24,Larisa,Lamia,0.0,1.0,A,2021
G1,2021-02-27,Apollon,OFI Crete,2.0,1.0,H,2021
G1,2021-02-27,Asteras Tripolis,PAOK,2.0,1.0,H,2021
G1,2021-02-28,Aris,Atromitos,3.0,0.0,H,2021
G1,2021-02-28,Lamia,Giannina,0.0,0.0,D,2021
G1,2021-02-28,Larisa,Panetolikos,1.0,0.0,H,2021
G1,2021-02-28,Panathinaikos,AEK,1.0,1.0,D,2021
G1,2021-03-01,Volos NFC,Olympiakos,1.0,2.0,A,2021
G1,2021-03-06,OFI Crete,Larisa,2.0,3.0,A,2021
G1,2021-03-06,Atromitos,Asteras Tripolis,1.0,1.0,D,2021
G1,2021-03-06,Giannina,Panathinaikos,1.0,0.0,H,2021
G1,2021-03-07,Olympiakos,Lamia,3.0,0.0,H,2021
G1,2021-03-07,Panetolikos,Volos NFC,1.0,0.0,H,2021
G1,2021-03-07,PAOK,Aris,2.0,2.0,D,2021
G1,2021-03-08,AEK,Apollon,2.0,0.0,H,2021
G1,2021-03-10,Lamia,Larisa,2.0,1.0,H,2021
G1,2021-03-14,Apollon,Panetolikos,1.0,0.0,H,2021
G1,2021-03-14,Aris,OFI Crete,1.0,0.0,H,2021
G1,2021-03-14,Asteras Tripolis,Giannina,0.0,1.0,A,2021
G1,2021-03-14,Lamia,Atromitos,0.0,0.0,D,2021
G1,2021-03-14,Larisa,Olympiakos,1.0,3.0,A,2021
G1,2021-03-14,Panathinaikos,PAOK,2.0,1.0,H,2021
G1,2021-03-14,Volos NFC,AEK,1.0,0.0,H,2021
G1,2021-03-20,Apollon,Larisa,0.0,2.0,A,2021
G1,2021-03-20,Volos NFC,OFI Crete,0.0,0.0,D,2021
G1,2021-03-20,Giannina,Atromitos,1.0,0.0,H,2021
G1,2021-03-20,Panetolikos,Lamia,0.0,3.0,A,2021
G1,2021-03-21,Asteras Tripolis,Panathinaikos,2.0,2.0,D,2021
G1,2021-03-21,Olympiakos,Aris,1.0,0.0,H,2021
G1,2021-03-21,PAOK,AEK,3.0,1.0,H,2021
G1,2021-04-03,Atromitos,Apollon,1.0,1.0,D,2021
G1,2021-04-03,OFI Crete,Giannina,2.0,1.0,H,2021
G1,2021-04-03,Lamia,Volos NFC,1.0,1.0,D,2021
G1,2021-04-03,Larisa,Panetolikos,1.0,1.0,D,2021
G1,2021-04-04,Panathinaikos,PAOK,3.0,0.0,H,2021
G1,2021-04-04,Aris,Asteras Tripolis,2.0,0.0,H,2021
G1,2021-04-04,AEK,Olympiakos,1.0,5.0,A,2021
G1,2021-04-10,Volos NFC,Panetolikos,3.0,1.0,H,2021
G1,2021-04-10,Apollon,OFI Crete,0.0,0.0,D,2021
G1,2021-04-10,Atromitos,Larisa,0.0,1.0,A,2021
G1,2021-04-11,Aris,AEK,1.0,3.0,A,2021
G1,2021-04-11,Asteras Tripolis,PAOK,1.0,1.0,D,2021
G1,2021-04-11,Olympiakos,Panathinaikos,3.0,1.0,H,2021
G1,2021-04-12,Giannina,Lamia,1.0,2.0,A,2021
G1,2021-04-17,OFI Crete,Atromitos,1.0,1.0,D,2021
G1,2021-04-17,Panetolikos,Apollon,1.0,0.0,H,2021
G1,2021-04-17,Volos NFC,Giannina,1.0,1.0,D,2021
G1,2021-04-18,Panathinaikos,Aris,1.0,2.0,A,2021
G1,2021-04-18,AEK,Asteras Tripolis,3.0,1.0,H,2021
G1,2021-04-18,PAOK,Olympiakos,2.0,0.0,H,2021
G1,2021-04-19,Lamia,Larisa,0.0,0.0,D,2021
G1,2021-04-21,Olympiakos,Asteras Tripolis,1.0,0.0,H,2021
G1,2021-04-21,Aris,PAOK,0.0,1.0,A,2021
G1,2021-04-21,AEK,Panathinaikos,1.0,1.0,D,2021
G1,2021-04-24,Giannina,Panetolikos,0.0,1.0,A,2021
G1,2021-04-24,Larisa,OFI Crete,0.0,1.0,A,2021
G1,2021-04-24,Atromitos,Lamia,0.0,0.0,D,2021
G1,2021-04-25,PAOK,Panathinaikos,0.0,0.0,D,2021
G1,2021-04-25,Asteras Tripolis,Aris,1.0,1.0,D,2021
G1,2021-04-25,Olympiakos,AEK,2.0,0.0,H,2021
G1,2021-04-26,Apollon,Volos NFC,0.0,0.0,D,2021
G1,2021-05-05,Aris,Olympiakos,1.0,1.0,D,2021
G1,2021-05-05,Panathinaikos,Asteras Tripolis,2.0,2.0,D,2021
G1,2021-05-05,AEK,PAOK,1.0,2.0,A,2021
G1,2021-05-08,Lamia,OFI Crete,0.0,2.0,A,2021
G1,2021-05-08,Panetolikos,Atromitos,1.0,3.0,A,2021
G1,2021-05-08,Volos NFC,Larisa,3.0,1.0,H,2021
G1,2021-05-09,PAOK,Aris,2.0,0.0,H,2021
G1,2021-05-09,Asteras Tripolis,Olympiakos,0.0,0.0,D,2021
G1,2021-05-09,Panathinaikos,AEK,0.0,1.0,A,2021
G1,2021-05-12,Aris,Panathinaikos,0.0,0.0,D,2021
G1,2021-05-12,Asteras Tripolis,AEK,1.0,1.0,D,2021
G1,2021-05-12,Olympiakos,PAOK,1.0,0.0,H,2021
G1,2021-05-15,Apollon,Lamia,0.0,1.0,A,2021
G1,2021-05-15,Atromitos,Volos NFC,1.0,0.0,H,2021
G1,2021-05-15,OFI Crete,Panetolikos,2.0,2.0,D,2021
G1,2021-05-16,AEK,Aris,0.0,0.0,D,2021
G1,2021-05-16,Larisa,Giannina,2.0,0.0,H,2021
G1,2021-05-16,Panathinaikos,Olympiakos,1.0,4.0,A,2021
G1,2021-05-16,PAOK,Asteras Tripolis,0.0,1.0,A,2021
G1,2021-05-19,Giannina,Apollon,0.0,2.0,A,2021
I1,2020-09-19,Fiorentina,Torino,1.0,0.0,H,2021
I1,2020-09-19,Verona,Roma,0.0,0.0,D,2021
I1,2020-09-20,Parma,Napoli,0.0,2.0,A,2021
I1,2020-09-20,Genoa,Crotone,4.0,1.0,H,2021
I1,2020-09-20,Sassuolo,Cagliari,1.0,1.0,D,2021
I1,2020-09-20,Juventus,Sampdoria,3.0,0.0,H,2021
I1,2020-09-21,Milan,Bologna,2.0,0.0,H,2021
I1,2020-09-26,Torino,Atalanta,2.0,4.0,A,2021
I1,2020-09-26,Cagliari,Lazio,0.0,2.0,A,2021
I1,2020-09-26,Sampdoria,Benevento,2.0,3.0,A,2021
I1,2020-09-26,Inter,Fiorentina,4.0,3.0,H,2021
I1,2020-09-27,Spezia,Sassuolo,1.0,4.0,A,2021
I1,2020-09-27,Napoli,Genoa,6.0,0.0,H,2021
I1,2020-09-27,Verona,Udinese,1.0,0.0,H,2021
I1,2020-09-27,Crotone,Milan,0.0,2.0,A,2021
I1,2020-09-27,Roma,Juventus,2.0,2.0,D,2021
I1,2020-09-28,Bologna,Parma,4.0,1.0,H,2021
I1,2020-09-30,Benevento,Inter,2.0,5.0,A,2021
I1,2020-09-30,Udinese,Spezia,0.0,2.0,A,2021
I1,2020-09-30,Lazio,Atalanta,1.0,4.0,A,2021
I1,2020-10-02,Fiorentina,Sampdoria,1.0,2.0,A,2021
I1,2020-10-03,Sassuolo,Crotone,4.0,1.0,H,2021
I1,2020-10-03,Udinese,Roma,0.0,1.0,A,2021
I1,2020-10-04,Atalanta,Cagliari,5.0,2.0,H,2021
I1,2020-10-04,Benevento,Bologna,1.0,0.0,H,2021
I1,2020-10-04,Lazio,Inter,1.0,1.0,D,2021
I1,2020-10-04,Parma,Verona,1.0,0.0,H,2021
I1,2020-10-04,Milan,Spezia,3.0,0.0,H,2021
I1,2020-10-17,Napoli,Atalanta,4.0,1.0,H,2021
I1,2020-10-17,Inter,Milan,1.0,2.0,A,2021
I1,2020-10-17,Sampdoria,Lazio,3.0,0.0,H,2021
I1,2020-10-17,Crotone,Juventus,1.0,1.0,D,2021
I1,2020-10-18,Bologna,Sassuolo,3.0,4.0,A,2021
I1,2020-10-18,Spezia,Fiorentina,2.0,2.0,D,2021
I1,2020-10-18,Torino,Cagliari,2.0,3.0,A,2021
I1,2020-10-18,Udinese,Parma,3.0,2.0,H,2021
I1,2020-10-18,Roma,Benevento,5.0,2.0,H,2021
I1,2020-10-19,Verona,Genoa,0.0,0.0,D,2021
I1,2020-10-23,Sassuolo,Torino,3.0,3.0,D,2021
I1,2020-10-24,Atalanta,Sampdoria,1.0,3.0,A,2021
I1,2020-10-24,Genoa,Inter,0.0,2.0,A,2021
I1,2020-10-24,Lazio,Bologna,2.0,1.0,H,2021
I1,2020-10-25,Cagliari,Crotone,4.0,2.0,H,2021
I1,2020-10-25,Benevento,Napoli,1.0,2.0,A,2021
I1,2020-10-25,Parma,Spezia,2.0,2.0,D,2021
I1,2020-10-25,Fiorentina,Udinese,3.0,2.0,H,2021
I1,2020-10-25,Juventus,Verona,1.0,1.0,D,2021
I1,2020-10-26,Milan,Roma,3.0,3.0,D,2021
I1,2020-10-31,Crotone,Atalanta,1.0,2.0,A,2021
I1,2020-10-31,Inter,Parma,2.0,2.0,D,2021
I1,2020-10-31,Bologna,Cagliari,3.0,2.0,H,2021
I1,2020-11-01,Udinese,Milan,1.0,2.0,A,2021
I1,2020-11-01,Spezia,Juventus,1.0,4.0,A,2021
I1,2020-11-01,Torino,Lazio,3.0,4.0,A,2021
